center_hz,width_hz,sample_pos,level_db,time_sec
-2441.375,2299804.75,56328192,-73.44439697265625,5.6328192
-7324.25,2290039.0,56336384,-73.19001007080078,5.6336384
-9765.625,2294921.75,56344576,-71.75887298583984,5.6344576
-2441.4375,2290039.0,56352768,-73.31005096435547,5.6352768
0.0,2285156.25,56360960,-73.16444396972656,5.636096
0.0,2285156.25,56369152,-73.44459533691406,5.6369152
-7324.1875,2299804.5,56385536,-72.13874816894531,5.6385536
2441.375,2299804.75,56393728,-75.29566955566406,5.6393728
-2441.375,2299804.75,56401920,-71.8332290649414,5.640192
-4882.875,2285156.25,56410112,-72.1998519897461,5.6410112
-4882.8125,2294922.0,56418304,-73.11656188964844,5.6418304
-4882.875,2285156.25,56426496,-73.25669860839844,5.6426496
-4882.875,2285156.25,56434688,-72.92385864257812,5.6434688
-2441.4375,2290039.0,56442880,-71.73785400390625,5.644288
-2441.4375,2290039.0,56451072,-73.06390380859375,5.6451072
-9765.625,2285156.25,56459264,-72.9595947265625,5.6459264
-9765.625,2294921.75,56467456,-72.23029327392578,5.6467456
0.0,2294922.0,56475648,-71.89165496826172,5.6475648
7324.1875,2299804.5,56483840,-73.19805908203125,5.648384
-2441.375,2299804.75,56492032,-73.4743423461914,5.6492032
-12207.0,2280273.5,56500224,-72.3530502319336,5.6500224
991211.0,2294922.0,56516608,-76.89604949951172,5.6516608
-12207.0,2290039.0,56532992,-72.39302062988281,5.6532992
0.0,2285156.25,56541184,-71.7281494140625,5.6541184
0.0,2285156.25,56549376,-73.65451049804688,5.6549376
-4882.8125,2294922.0,56557568,-72.49407958984375,5.6557568
-2441.4375,2290039.0,56565760,-71.814697265625,5.656576
4882.875,2285156.25,56573952,-73.3071060180664,5.6573952
0.0,2285156.25,56582144,-73.229736328125,5.6582144
2441.375,2270507.75,56590336,-73.07530212402344,5.6590336
-4882.875,2285156.25,56598528,-72.51051330566406,5.6598528
4882.8125,2294922.0,56606720,-73.31400299072266,5.660672
4882.8125,2294922.0,56614912,-73.20867919921875,5.6614912
-9765.625,2304687.5,56623104,-72.84630584716797,5.6623104
0.0,2294922.0,56631296,-71.81697082519531,5.6631296
2441.4375,2290039.0,56639488,-72.94380187988281,5.6639488
-4882.875,2285156.25,56647680,-73.2738037109375,5.664768
0.0,2285156.25,56655872,-71.750732421875,5.6655872
2441.4375,2280273.5,56672256,-75.08136749267578,5.6672256
2441.4375,2290039.0,56680448,-73.17632293701172,5.6680448
0.0,2285156.25,56688640,-73.17888641357422,5.668864
2441.4375,2290039.0,56696832,-72.09819793701172,5.6696832
4882.8125,2294922.0,56705024,-72.99671173095703,5.6705024
-2441.4375,2290039.0,56713216,-73.065185546875,5.6713216
0.0,2294922.0,56721408,-71.82200622558594,5.6721408
0.0,2294922.0,56729600,-72.2726821899414,5.67296
-2441.4375,2290039.0,56737792,-73.25566864013672,5.6737792
-7324.1875,2299804.5,56745984,-72.24268341064453,5.6745984
2441.375,2299804.75,56754176,-73.20718383789062,5.6754176
-4882.8125,2294922.0,56762368,-73.12340545654297,5.6762368
0.0,2285156.25,56770560,-73.03089904785156,5.677056
-2441.4375,2280273.5,56778752,-73.14427185058594,5.6778752
