center_hz,width_hz,sample_pos,level_db,time_sec
2949218.75,205078.0,33792,-92.79586029052734,0.0033792
3198242.0,126953.25,33792,-92.65120697021484,0.0033792
3369140.5,107421.75,33792,-92.65576171875,0.0033792
3586425.75,53711.0,33792,-93.15979766845703,0.0033792
3693847.5,131835.75,33792,-93.11454010009766,0.0033792
3867187.5,39062.5,33792,-93.28190612792969,0.0033792
9765.625,8056641.0,34816,-91.04627990722656,0.0034816
-3891601.5,87890.75,35840,-93.22795104980469,0.003584
-3745117.25,68359.5,35840,-93.08184814453125,0.003584
-3588867.25,156250.0,35840,-93.26280975341797,0.003584
-3276367.0,419921.75,35840,-92.47076416015625,0.003584
-107421.875,5810547.0,35840,-75.20658111572266,0.003584
2946777.25,219726.5,35840,-92.77468872070312,0.003584
3085937.5,9765.5,35840,-93.59159851074219,0.003584
3256836.0,253906.25,35840,-92.4747314453125,0.003584
3579101.5,39062.5,35840,-93.186767578125,0.003584
3681640.5,87890.75,35840,-93.1168212890625,0.003584
3879394.5,63476.5,35840,-93.15789031982422,0.003584
7324.125,8051758.0,36864,-91.00148010253906,0.0036864
-3901367.25,68359.5,37888,-92.74308776855469,0.0037888
-3745117.25,78125.0,37888,-92.66275024414062,0.0037888
-3610840.0,151367.25,37888,-93.17097473144531,0.0037888
-3403320.5,136718.75,37888,-92.3248291015625,0.0037888
-3188476.5,224609.25,37888,-92.40823364257812,0.0037888
-2966308.5,92773.25,37888,-92.75398254394531,0.0037888
-46386.625,5708008.0,37888,-74.88941955566406,0.0037888
2944336.0,234375.0,37888,-92.66948699951172,0.0037888
3195800.75,122070.5,37888,-92.01165008544922,0.0037888
3344726.5,78125.0,37888,-91.9518814086914,0.0037888
3598632.75,78125.0,37888,-93.02548217773438,0.0037888
3703613.25,24414.0,37888,-93.1544418334961,0.0037888
3808593.75,19531.5,37888,-93.35969543457031,0.0037888
3869629.0,73242.25,37888,-93.01821899414062,0.0037888
3928222.75,14648.5,37888,-93.39715576171875,0.0037888
9765.625,8056641.0,38912,-91.04788970947266,0.0038912
-3901367.0,48828.25,39936,-93.29393005371094,0.0039936
-3686523.5,205078.0,39936,-92.85655212402344,0.0039936
-3391113.25,131836.0,39936,-92.37966918945312,0.0039936
-3186035.0,209960.75,39936,-92.27518463134766,0.0039936
43945.25,6103515.5,39936,-76.04068756103516,0.0039936
3271484.25,273437.5,39936,-92.23894500732422,0.0039936
3469238.25,34179.5,39936,-93.38261413574219,0.0039936
3598632.75,68359.5,39936,-92.80460357666016,0.0039936
3710937.5,29297.0,39936,-93.06597900390625,0.0039936
3859863.5,151367.25,39936,-92.96250915527344,0.0039936
2441.375,8081055.0,40960,-94.55338287353516,0.004096
4882.75,7900390.5,41984,-82.11177062988281,0.0041984
0.0,8056640.5,43008,-92.07266998291016,0.0043008
-3481445.5,917968.75,44032,-94.44364929199219,0.0044032
488281.25,6953125.0,44032,-80.45475769042969,0.0044032
0.0,8066406.0,45056,-92.06761932373047,0.0045056
-2441.375,7895508.0,46080,-82.13203430175781,0.004608
-4882.75,8056640.5,47104,-92.05272674560547,0.0047104
2441.375,7895508.0,48128,-82.10556030273438,0.0048128
2441.375,8051758.0,49152,-92.0665283203125,0.0049152
-9765.625,7880859.0,50176,-83.9215087890625,0.0050176
4882.875,8066406.0,51200,-94.5660171508789,0.00512
-2441.375,7895508.0,52224,-83.92613983154297,0.0052224
9765.625,8056641.0,53248,-94.58815002441406,0.0053248
12207.125,7924805.0,54272,-83.99327087402344,0.0054272
7324.125,8051758.0,55296,-94.58463287353516,0.0055296
9765.625,7910156.0,56320,-84.0190200805664,0.005632
4882.875,8066406.0,57344,-94.66510009765625,0.0057344
-2441.375,7856445.0,58368,-86.13111877441406,0.0058368
7324.25,8061523.5,59392,-94.74736022949219,0.0059392
-9765.75,7851562.5,60416,-86.09612274169922,0.0060416
2441.5,8071289.0,61440,-94.80665588378906,0.006144
-9765.625,7841797.0,62464,-86.09135437011719,0.0062464
2441.5,8071289.0,63488,-94.66980743408203,0.0063488
-9765.75,7851562.5,64512,-86.14661407470703,0.0064512
0.0,8076172.0,65536,-94.67179870605469,0.0065536
-2441.5,8071289.0,66560,-94.76555633544922,0.006656
0.0,8076172.0,67584,-94.64183044433594,0.0067584
-4882.875,8066406.0,68608,-94.765625,0.0068608
7324.25,8061523.5,69632,-94.64302062988281,0.0069632
-2441.375,8061523.0,70656,-94.71559143066406,0.0070656
4882.875,8066406.0,71680,-94.72588348388672,0.007168
-7324.125,8051758.0,72704,-94.71141815185547,0.0072704
-2441.5,8022461.0,73728,-90.43318176269531,0.0073728
-7324.125,7885742.0,74752,-79.6479263305664,0.0074752
-12207.125,8002930.0,75776,-88.38616180419922,0.0075776
-14648.5,7890625.0,76800,-79.64237213134766,0.00768
-2441.375,8041992.0,77824,-88.3689956665039,0.0077824
-24414.0,7861328.0,78848,-79.54045867919922,0.0078848
-2441.375,8041992.0,79872,-88.31809997558594,0.0079872
-21972.625,7856445.0,80896,-79.54141998291016,0.0080896
0.0,8056640.5,81920,-90.27197265625,0.008192
-4882.75,8046875.0,82944,-94.55094909667969,0.0082944
0.0,8076172.0,83968,-94.58141326904297,0.0083968
0.0,8046875.0,84992,-94.64452362060547,0.0084992
0.0,8076172.0,86016,-94.64676666259766,0.0086016
4882.75,8037109.5,87040,-94.70510864257812,0.008704
-2441.375,8061523.0,88064,-94.67391204833984,0.0088064
9765.625,8017578.0,89088,-94.62671661376953,0.0089088
0.0,8017578.0,90112,-80.68692779541016,0.0090112
14648.375,7978516.0,91136,-82.08179473876953,0.0091136
0.0,8007812.5,92160,-80.63134765625,0.009216
17089.875,7973633.0,93184,-82.04521942138672,0.0093184
-4882.875,8017578.0,94208,-80.70181274414062,0.0094208
12207.0,7983398.5,95232,-82.05345916748047,0.0095232
-2441.375,8002930.0,96256,-80.6890640258789,0.0096256
9765.625,7958984.0,97280,-81.99513244628906,0.009728
-12207.125,8012695.0,98304,-81.90388488769531,0.0098304
-3735351.5,58593.75,99328,-92.99320220947266,0.0099328
-3630371.0,14648.25,99328,-93.39861297607422,0.0099328
-3562011.75,14648.5,99328,-93.4045181274414,0.0099328
-3256836.0,48828.0,99328,-92.52146911621094,0.0099328
-3063965.0,73242.25,99328,-92.6591796875,0.0099328
-2592773.5,78125.0,99328,-92.88383483886719,0.0099328
788574.25,6284179.5,99328,-75.05880737304688,0.0099328
-9765.625,8027344.0,100352,-81.9310302734375,0.0100352
-3752441.5,83007.75,101376,-92.94928741455078,0.0101376
-3627929.75,39062.5,101376,-93.20025634765625,0.0101376
-3562011.75,53711.0,101376,-92.82624053955078,0.0101376
-3383789.0,19531.25,101376,-93.34286499023438,0.0101376
-3251953.0,48828.25,101376,-92.8902359008789,0.0101376
-3054199.25,53711.0,101376,-92.85106658935547,0.0101376
-2551269.5,112304.75,101376,-92.9702377319336,0.0101376
759277.375,6225586.0,101376,-74.89911651611328,0.0101376
3916015.5,58593.75,101376,-92.8570785522461,0.0101376
-4882.875,8017578.0,102400,-81.87096405029297,0.01024
-3754883.0,58593.75,103424,-93.16703033447266,0.0103424
-3647461.0,39062.5,103424,-93.05448913574219,0.0103424
-3559570.25,39062.5,103424,-92.85957336425781,0.0103424
-3378906.25,68359.5,103424,-92.56282806396484,0.0103424
-3051758.0,58593.75,103424,-92.9810791015625,0.0103424
-2539062.5,97656.0,103424,-92.57768249511719,0.0103424
800781.25,6318359.5,103424,-75.16748809814453,0.0103424
-7324.25,8012695.5,104448,-81.82704162597656,0.0104448
-3640136.75,34179.5,105472,-92.75569152832031,0.0105472
-3557129.0,43945.25,105472,-92.91352844238281,0.0105472
-3378906.25,97656.5,105472,-92.62455749511719,0.0105472
-3049316.5,63476.75,105472,-92.90127563476562,0.0105472
-2507324.0,73242.25,105472,-92.51468658447266,0.0105472
-2336425.75,43945.5,105472,-92.55998229980469,0.0105472
727539.0,6064453.0,105472,-74.42450714111328,0.0105472
3876953.0,156250.0,105472,-92.40922546386719,0.0105472
-4882.875,8066406.0,106496,-94.71221160888672,0.0106496
