center_hz,width_hz,sample_pos,level_db,time_sec
0.0,8037109.5,637264,-77.76499938964844,0.0637264
0.0,8027344.0,638288,-78.51188659667969,0.0638288
4882.75,8046875.0,639312,-80.17379760742188,0.0639312
7324.25,8032226.5,640336,-78.4916763305664,0.0640336
2441.375,8041992.0,641360,-80.5129623413086,0.064136
-2441.375,8041992.0,642384,-77.44904327392578,0.0642384
0.0,8037109.5,643408,-77.48823547363281,0.0643408
4882.75,8037109.5,644432,-76.09370422363281,0.0644432
2441.375,8032227.0,645456,-76.26972961425781,0.0645456
4882.75,8037109.5,646480,-75.20909881591797,0.064648
4882.875,8027344.0,647504,-76.12108612060547,0.0647504
9765.5,8046875.0,648528,-76.68289947509766,0.0648528
9765.625,8037109.0,649552,-77.25410461425781,0.0649552
7324.125,8041992.0,650576,-77.89102172851562,0.0650576
14648.375,8037109.0,651600,-79.46222686767578,0.06516
4882.875,8027344.0,652624,-79.34140014648438,0.0652624
14648.375,8027344.0,653648,-79.62709045410156,0.0653648
7324.25,8032226.5,654672,-79.28044891357422,0.0654672
4882.875,7910156.0,655696,-77.31433868408203,0.0655696
-26855.5,7875976.5,656720,-78.12696838378906,0.065672
9765.625,7910156.0,657744,-76.16852569580078,0.0657744
-24414.125,7880859.0,658768,-76.47594451904297,0.0658768
2441.5,7915039.0,659792,-75.1566162109375,0.0659792
-3896484.5,156250.0,660816,-94.8328857421875,0.0660816
-595703.125,6386719.0,660816,-71.63040161132812,0.0660816
3261718.75,1308593.5,660816,-94.30084228515625,0.0660816
7324.25,7944336.0,661840,-75.25408172607422,0.066184
-24414.125,7880859.0,662864,-75.90436553955078,0.0662864
-2441.5,8022461.0,663888,-75.41000366210938,0.0663888
-4882.875,8017578.0,664912,-75.9764175415039,0.0664912
2441.375,8041992.0,665936,-76.7552490234375,0.0665936
2441.5,8022461.0,666960,-76.90682983398438,0.066696
0.0,8046875.0,667984,-77.89259338378906,0.0667984
2441.375,8032227.0,669008,-78.19744110107422,0.0669008
2441.375,8051758.0,670032,-80.37297821044922,0.0670032
4882.875,8027344.0,671056,-78.15411376953125,0.0671056
0.0,8017578.0,672080,-80.49076843261719,0.067208
-17089.875,7866211.0,673104,-79.22553253173828,0.0673104
-2441.375,8012695.0,674128,-80.46529388427734,0.0674128
-9765.625,7861328.0,675152,-78.84453582763672,0.0675152
12207.0,7963867.0,676176,-77.52385711669922,0.0676176
-14648.5,7861328.0,677200,-76.58402252197266,0.06772
2441.375,7973633.0,678224,-76.10021209716797,0.0678224
0.0,7880859.5,679248,-76.707275390625,0.0679248
7324.25,7954101.5,680272,-75.83657836914062,0.0680272
2441.375,7875977.0,681296,-76.56170654296875,0.0681296
2441.375,7963867.0,682320,-75.84479522705078,0.068232
7324.25,7875976.5,683344,-77.03072357177734,0.0683344
2441.375,7983398.0,684368,-77.55116271972656,0.0684368
-134277.375,7583008.0,685392,-76.22966003417969,0.0685392
3801269.5,268554.75,685392,-94.81884002685547,0.0685392
7324.25,7983398.5,686416,-77.79578399658203,0.0686416
12207.125,7856445.0,687440,-76.75285339355469,0.068744
4882.875,8027344.0,688464,-77.750244140625,0.0688464
-4882.875,8027344.0,689488,-76.19583892822266,0.0689488
2441.375,8032227.0,690512,-76.56451416015625,0.0690512
-2441.375,8032227.0,691536,-75.1912841796875,0.0691536
0.0,8027344.0,692560,-76.07990264892578,0.069256
-4882.75,8037109.5,693584,-76.53878784179688,0.0693584
4882.75,8037109.5,694608,-77.058837890625,0.0694608
-2441.375,8041992.0,695632,-77.74087524414062,0.0695632
7324.125,8041992.0,696656,-78.75786590576172,0.0696656
-2441.375,8032227.0,697680,-79.81181335449219,0.069768
17089.875,8012695.0,698704,-78.34191131591797,0.0698704
2441.375,8041992.0,699728,-80.1161117553711,0.0699728
14648.375,8027344.0,700752,-77.20220947265625,0.0700752
4882.75,8037109.5,701776,-77.3853759765625,0.0701776
12207.0,8022461.0,702800,-75.92407989501953,0.07028
9765.625,8017578.0,703824,-76.05638885498047,0.0703824
14648.5,8017578.0,704848,-75.11969757080078,0.0704848
4882.75,8037109.5,705872,-76.25576782226562,0.0705872
2441.375,8032227.0,706896,-76.69300079345703,0.0706896
2441.375,8012695.0,707920,-77.301025390625,0.070792
4882.875,8017578.0,708944,-77.70964813232422,0.0708944
2441.5,8022461.0,709968,-79.79434204101562,0.0709968
-7324.25,7993164.0,710992,-78.71920776367188,0.0710992
-7324.25,8022461.0,712016,-79.91172790527344,0.0712016
-4882.875,7949219.0,713040,-78.66637420654297,0.071304
0.0,7910156.0,714064,-79.0799560546875,0.0714064
4882.75,7929687.5,715088,-78.62185668945312,0.0715088
-12207.0,7915039.0,716112,-77.07521057128906,0.0716112
-9765.625,7958984.0,717136,-76.88714599609375,0.0717136
-4882.75,7929687.5,718160,-75.71697998046875,0.071816
-12207.0,7983398.5,719184,-76.61155700683594,0.0719184
0.0,7939453.0,720208,-75.61222076416016,0.0720208
2441.375,8051758.0,721232,-76.68597412109375,0.0721232
2441.375,8032227.0,722256,-75.105224609375,0.0722256
-4882.75,8046875.0,723280,-76.03678131103516,0.072328
0.0,8027344.0,724304,-76.36953735351562,0.0724304
-4882.75,8046875.0,725328,-76.98934173583984,0.0725328
-7324.25,8012695.5,726352,-77.52030181884766,0.0726352
-7324.125,8041992.0,727376,-78.63099670410156,0.0727376
-2441.5,8022461.0,728400,-79.99273681640625,0.07284
-4882.75,8037109.5,729424,-78.58546447753906,0.0729424
-2441.375,8032227.0,730448,-80.41985321044922,0.0730448
-2441.375,8032227.0,731472,-77.55014038085938,0.0731472
-2441.375,8041992.0,732496,-77.95999908447266,0.0732496
-7324.25,8032226.5,733520,-76.13736724853516,0.073352
-7324.125,8041992.0,734544,-76.6766357421875,0.0734544
-7324.25,8032226.5,735568,-75.23017883300781,0.0735568
-9765.625,8037109.0,736592,-76.6463851928711,0.0736592
-2441.375,8041992.0,737616,-76.71080017089844,0.0737616
-7324.125,8041992.0,738640,-77.77346801757812,0.073864
-2441.375,8032227.0,739664,-77.76117706298828,0.0739664
-7324.125,8041992.0,740688,-79.81607818603516,0.0740688
-2441.375,8012695.0,741712,-78.98865509033203,0.0741712
-2441.375,8041992.0,742736,-79.86198425292969,0.0742736
0.0,8017578.0,743760,-79.19505310058594,0.074376
-4882.75,8037109.5,744784,-77.7763900756836,0.0744784
0.0,7998047.0,745808,-76.77901458740234,0.0745808
-7324.25,7993164.0,746832,-76.06436157226562,0.0746832
-9765.625,7988281.0,747856,-75.71162414550781,0.0747856
-7324.25,7983398.5,748880,-75.09355926513672,0.074888
-7324.25,7993164.0,749904,-75.27030944824219,0.0749904
0.0,7988281.0,750928,-75.09358978271484,0.0750928
-12207.0,7993164.0,751952,-75.1543960571289,0.0751952
-2441.5,7993164.0,752976,-75.07135009765625,0.0752976
-9765.625,8017578.0,754000,-75.87308502197266,0.0754
0.0,8027344.0,755024,-76.77342224121094,0.0755024
-4882.875,8027344.0,756048,-76.74258422851562,0.0756048
4882.75,8037109.5,757072,-77.95630645751953,0.0757072
-4882.75,8037109.5,758096,-78.1055908203125,0.0758096
-2441.5,8022461.0,759120,-80.4674301147461,0.075912
-2441.375,8012695.0,760144,-78.18477630615234,0.0760144
